trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
15727736321576414,11:01:00,11:01:00,1166828,7,,
15727736321576414,11:03:00,11:03:00,1166826,8,,
15727736321576414,11:05:00,11:05:00,1166824,9,,
15727736331576414,11:34:00,11:34:00,1166840,1,,
15727736331576414,11:36:00,11:36:00,1166838,2,,
15727736331576414,11:38:00,11:38:00,6129304,3,,
15727736331576414,11:40:00,11:40:00,1166834,4,,
15727736331576414,11:43:00,11:43:00,1166832,5,,
15727736331576414,11:44:00,11:44:00,1166830,6,,
15727736331576414,11:46:00,11:46:00,1166828,7,,
15727736331576414,11:48:00,11:48:00,1166826,8,,
15727736331576414,11:50:00,11:50:00,1166824,9,,
15727736351576414,14:07:00,14:07:00,1166840,1,,
15727736351576414,14:09:00,14:09:00,1166838,2,,
15727736351576414,14:11:00,14:11:00,6129304,3,,
15727736351576414,14:13:00,14:13:00,1166834,4,,
15727736351576414,14:16:00,14:16:00,1166832,5,,
15727736351576414,14:17:00,14:17:00,1166830,6,,
15727736351576414,14:19:00,14:19:00,1166828,7,,
15727736351576414,14:21:00,14:21:00,1166826,8,,
15727736351576414,14:23:00,14:23:00,1166824,9,,
15727736361576414,10:49:00,10:49:00,1166840,1,,
15727736361576414,10:51:00,10:51:00,1166838,2,,
15727736361576414,10:53:00,10:53:00,6129304,3,,
15727736361576414,10:55:00,10:55:00,1166834,4,,
15727736361576414,10:58:00,10:58:00,1166832,5,,
15727736361576414,10:59:00,10:59:00,1166830,6,,
15727736361576414,11:01:00,11:01:00,1166828,7,,
15727736361576414,11:03:00,11:03:00,1166826,8,,
15727736361576414,11:05:00,11:05:00,1166824,9,,
15727736371576414,11:34:00,11:34:00,1166840,1,,
15727736371576414,11:36:00,11:36:00,1166838,2,,
15727736371576414,11:38:00,11:38:00,6129304,3,,
15727736371576414,11:40:00,11:40:00,1166834,4,,
15727736371576414,11:43:00,11:43:00,1166832,5,,
15727736371576414,11:44:00,11:44:00,1166830,6,,
15727736371576414,11:46:00,11:46:00,1166828,7,,
15727736371576414,11:48:00,11:48:00,1166826,8,,
15727736371576414,11:50:00,11:50:00,1166824,9,,
15827736311576414,14:09:00,14:09:00,1166840,1,,
15827736311576414,14:10:00,14:10:00,1166838,2,,
15827736311576414,14:12:00,14:12:00,6129304,3,,
15827736311576414,14:14:00,14:14:00,1166834,4,,
15827736311576414,14:17:00,14:17:00,1166832,5,,
15827736311576414,14:19:00,14:19:00,1166830,6,,
15827736311576414,14:20:00,14:20:00,1166828,7,,
15827736311576414,14:22:00,14:22:00,1166826,8,,
15827736311576414,14:24:00,14:24:00,1166824,9,,
15827736321576414,10:52:00,10:52:00,1166840,1,,
15827736321576414,10:54:00,10:54:00,1166838,2,,
15827736321576414,10:56:00,10:56:00,6129304,3,,
15827736321576414,10:58:00,10:58:00,1166834,4,,
15827736321576414,11:01:00,11:01:00,1166832,5,,
15827736321576414,11:02:00,11:02:00,1166830,6,,
15827736321576414,11:04:00,11:04:00,1166828,7,,
15827736321576414,11:06:00,11:06:00,1166826,8,,
15827736321576414,11:08:00,11:08:00,1166824,9,,
15827736331576414,11:37:00,11:37:00,1166840,1,,
15827736331576414,11:39:00,11:39:00,1166838,2,,
15827736331576414,11:41:00,11:41:00,6129304,3,,
15827736331576414,11:43:00,11:43:00,1166834,4,,
15827736331576414,11:46:00,11:46:00,1166832,5,,
15827736331576414,11:47:00,11:47:00,1166830,6,,
15827736331576414,11:49:00,11:49:00,1166828,7,,
15827736331576414,11:51:00,11:51:00,1166826,8,,
15827736331576414,11:53:00,11:53:00,1166824,9,,
15827736351576414,14:10:00,14:10:00,1166840,1,,
15827736351576414,14:12:00,14:12:00,1166838,2,,
15827736351576414,14:14:00,14:14:00,6129304,3,,
15827736351576414,14:16:00,14:16:00,1166834,4,,
15827736351576414,14:19:00,14:19:00,1166832,5,,
15827736351576414,14:20:00,14:20:00,1166830,6,,
15827736351576414,14:22:00,14:22:00,1166828,7,,
15827736351576414,14:24:00,14:24:00,1166826,8,,
15827736351576414,14:26:00,14:26:00,1166824,9,,
15827736361576414,10:52:00,10:52:00,1166840,1,,
15827736361576414,10:54:00,10:54:00,1166838,2,,
15827736361576414,10:56:00,10:56:00,6129304,3,,
15827736361576414,10:58:00,10:58:00,1166834,4,,
15827736361576414,11:01:00,11:01:00,1166832,5,,
15827736361576414,11:02:00,11:02:00,1166830,6,,
15827736361576414,11:04:00,11:04:00,1166828,7,,
15827736361576414,11:06:00,11:06:00,1166826,8,,
15827736361576414,11:08:00,11:08:00,1166824,9,,
15827736371576414,11:37:00,11:37:00,1166840,1,,
15827736371576414,11:39:00,11:39:00,1166838,2,,
15827736371576414,11:41:00,11:41:00,6129304,3,,
15827736371576414,11:43:00,11:43:00,1166834,4,,
15827736371576414,11:46:00,11:46:00,1166832,5,,
15827736371576414,11:47:00,11:47:00,1166830,6,,
15827736371576414,11:49:00,11:49:00,1166828,7,,
15827736371576414,11:51:00,11:51:00,1166826,8,,
15827736371576414,11:53:00,11:53:00,1166824,9,,
15927736311576414,14:12:00,14:12:00,1166840,1,,
15927736311576414,14:13:00,14:13:00,1166838,2,,
15927736311576414,14:15:00,14:15:00,6129304,3,,
15927736311576414,14:17:00,14:17:00,1166834,4,,
15927736311576414,14:20:00,14:20:00,1166832,5,,
15927736311576414,14:22:00,14:22:00,1166830,6,,
15927736311576414,14:23:00,14:23:00,1166828,7,,
15927736311576414,14:25:00,14:25:00,1166826,8,,
15927736311576414,14:27:00,14:27:00,1166824,9,,
15927736321576414,10:55:00,10:55:00,1166840,1,,
15927736321576414,10:57:00,10:57:00,1166838,2,,
15927736321576414,10:59:00,10:59:00,6129304,3,,
15927736321576414,11:01:00,11:01:00,1166834,4,,
15927736321576414,11:04:00,11:04:00,1166832,5,,
15927736321576414,11:05:00,11:05:00,1166830,6,,
15927736321576414,11:07:00,11:07:00,1166828,7,,
15927736321576414,11:09:00,11:09:00,1166826,8,,
15927736321576414,11:11:00,11:11:00,1166824,9,,
15927736331576414,11:40:00,11:40:00,1166840,1,,
15927736331576414,11:42:00,11:42:00,1166838,2,,
15927736331576414,11:44:00,11:44:00,6129304,3,,
15927736331576414,11:46:00,11:46:00,1166834,4,,
15927736331576414,11:49:00,11:49:00,1166832,5,,
15927736331576414,11:50:00,11:50:00,1166830,6,,
15927736331576414,11:52:00,11:52:00,1166828,7,,
15927736331576414,11:54:00,11:54:00,1166826,8,,
15927736331576414,11:56:00,11:56:00,1166824,9,,
15927736351576414,14:13:00,14:13:00,1166840,1,,
15927736351576414,14:15:00,14:15:00,1166838,2,,
15927736351576414,14:17:00,14:17:00,6129304,3,,
15927736351576414,14:19:00,14:19:00,1166834,4,,
15927736351576414,14:22:00,14:22:00,1166832,5,,
15927736351576414,14:23:00,14:23:00,1166830,6,,
15927736351576414,14:25:00,14:25:00,1166828,7,,
15927736351576414,14:27:00,14:27:00,1166826,8,,
15927736351576414,14:29:00,14:29:00,1166824,9,,
15927736361576414,10:55:00,10:55:00,1166840,1,,
15927736361576414,10:57:00,10:57:00,1166838,2,,
15927736361576414,10:59:00,10:59:00,6129304,3,,
15927736361576414,11:01:00,11:01:00,1166834,4,,
15927736361576414,11:04:00,11:04:00,1166832,5,,
15927736361576414,11:05:00,11:05:00,1166830,6,,
15927736361576414,11:07:00,11:07:00,1166828,7,,
15927736361576414,11:09:00,11:09:00,1166826,8,,
15927736361576414,11:11:00,11:11:00,1166824,9,,
15927736371576414,11:40:00,11:40:00,1166840,1,,
15927736371576414,11:42:00,11:42:00,1166838,2,,
15927736371576414,11:44:00,11:44:00,6129304,3,,
15927736371576414,11:46:00,11:46:00,1166834,4,,
15927736371576414,11:49:00,11:49:00,1166832,5,,
15927736371576414,11:50:00,11:50:00,1166830,6,,
15927736371576414,11:52:00,11:52:00,1166828,7,,
15927736371576414,11:54:00,11:54:00,1166826,8,,
15927736371576414,11:56:00,11:56:00,1166824,9,,
16027736311576414,14:15:00,14:15:00,1166840,1,,
16027736311576414,14:16:00,14:16:00,1166838,2,,
16027736311576414,14:18:00,14:18:00,6129304,3,,
16027736311576414,14:20:00,14:20:00,1166834,4,,
16027736311576414,14:23:00,14:23:00,1166832,5,,
16027736311576414,14:25:00,14:25:00,1166830,6,,
16027736311576414,14:26:00,14:26:00,1166828,7,,
16027736311576414,14:28:00,14:28:00,1166826,8,,
16027736311576414,14:30:00,14:30:00,1166824,9,,
16027736321576414,10:58:00,10:58:00,1166840,1,,
16027736321576414,11:00:00,11:00:00,1166838,2,,
16027736321576414,11:02:00,11:02:00,6129304,3,,
16027736321576414,11:04:00,11:04:00,1166834,4,,
16027736321576414,11:07:00,11:07:00,1166832,5,,
16027736321576414,11:08:00,11:08:00,1166830,6,,
16027736321576414,11:10:00,11:10:00,1166828,7,,
16027736321576414,11:12:00,11:12:00,1166826,8,,
16027736321576414,11:14:00,11:14:00,1166824,9,,
16027736331576414,11:43:00,11:43:00,1166840,1,,
16027736331576414,11:45:00,11:45:00,1166838,2,,
16027736331576414,11:47:00,11:47:00,6129304,3,,
16027736331576414,11:49:00,11:49:00,1166834,4,,
16027736331576414,11:52:00,11:52:00,1166832,5,,
16027736331576414,11:53:00,11:53:00,1166830,6,,
16027736331576414,11:55:00,11:55:00,1166828,7,,
16027736331576414,11:57:00,11:57:00,1166826,8,,
16027736331576414,11:59:00,11:59:00,1166824,9,,
16027736351576414,14:16:00,14:16:00,1166840,1,,
16027736351576414,14:18:00,14:18:00,1166838,2,,
16027736351576414,14:20:00,14:20:00,6129304,3,,
16027736351576414,14:22:00,14:22:00,1166834,4,,
16027736351576414,14:25:00,14:25:00,1166832,5,,
16027736351576414,14:26:00,14:26:00,1166830,6,,
16027736351576414,14:28:00,14:28:00,1166828,7,,
16027736351576414,14:30:00,14:30:00,1166826,8,,
16027736351576414,14:32:00,14:32:00,1166824,9,,
16027736361576414,10:58:00,10:58:00,1166840,1,,
16027736361576414,11:00:00,11:00:00,1166838,2,,
16027736361576414,11:02:00,11:02:00,6129304,3,,
16027736361576414,11:04:00,11:04:00,1166834,4,,
16027736361576414,11:07:00,11:07:00,1166832,5,,
16027736361576414,11:08:00,11:08:00,1166830,6,,
16027736361576414,11:10:00,11:10:00,1166828,7,,
16027736361576414,11:12:00,11:12:00,1166826,8,,
16027736361576414,11:14:00,11:14:00,1166824,9,,
16027736371576414,11:43:00,11:43:00,1166840,1,,
16027736371576414,11:45:00,11:45:00,1166838,2,,
16027736371576414,11:47:00,11:47:00,6129304,3,,
16027736371576414,11:49:00,11:49:00,1166834,4,,
16027736371576414,11:52:00,11:52:00,1166832,5,,
16027736371576414,11:53:00,11:53:00,1166830,6,,
16027736371576414,11:55:00,11:55:00,1166828,7,,
16027736371576414,11:57:00,11:57:00,1166826,8,,
16027736371576414,11:59:00,11:59:00,1166824,9,,
16127736311576414,14:18:00,14:18:00,1166840,1,,
16127736311576414,14:19:00,14:19:00,1166838,2,,
16127736311576414,14:21:00,14:21:00,6129304,3,,
16127736311576414,14:23:00,14:23:00,1166834,4,,
16127736311576414,14:26:00,14:26:00,1166832,5,,
16127736311576414,14:28:00,14:28:00,1166830,6,,
16127736311576414,14:29:00,14:29:00,1166828,7,,
16127736311576414,14:31:00,14:31:00,1166826,8,,
16127736311576414,14:33:00,14:33:00,1166824,9,,
16127736321576414,11:01:00,11:01:00,1166840,1,,
16127736321576414,11:03:00,11:03:00,1166838,2,,
16127736321576414,11:05:00,11:05:00,6129304,3,,
16127736321576414,11:07:00,11:07:00,1166834,4,,
16127736321576414,11:10:00,11:10:00,1166832,5,,
16127736321576414,11:11:00,11:11:00,1166830,6,,
16127736321576414,11:13:00,11:13:00,1166828,7,,
16127736321576414,11:15:00,11:15:00,1166826,8,,
16127736321576414,11:17:00,11:17:00,1166824,9,,
16127736331576414,11:46:00,11:46:00,1166840,1,,
16127736331576414,11:48:00,11:48:00,1166838,2,,
16127736331576414,11:50:00,11:50:00,6129304,3,,
16127736331576414,11:52:00,11:52:00,1166834,4,,
16127736331576414,11:55:00,11:55:00,1166832,5,,
16127736331576414,11:56:00,11:56:00,1166830,6,,
16127736331576414,11:58:00,11:58:00,1166828,7,,
16127736331576414,12:00:00,12:00:00,1166826,8,,
16127736331576414,12:02:00,12:02:00,1166824,9,,
16127736351576414,14:19:00,14:19:00,1166840,1,,
16127736351576414,14:21:00,14:21:00,1166838,2,,
16127736351576414,14:23:00,14:23:00,6129304,3,,
16127736351576414,14:25:00,14:25:00,1166834,4,,
16127736351576414,14:28:00,14:28:00,1166832,5,,
16127736351576414,14:29:00,14:29:00,1166830,6,,
16127736351576414,14:31:00,14:31:00,1166828,7,,
16127736351576414,14:33:00,14:33:00,1166826,8,,
16127736351576414,14:35:00,14:35:00,1166824,9,,
16127736361576414,11:01:00,11:01:00,1166840,1,,
16127736361576414,11:03:00,11:03:00,1166838,2,,
16127736361576414,11:05:00,11:05:00,6129304,3,,
16127736361576414,11:07:00,11:07:00,1166834,4,,
16127736361576414,11:10:00,11:10:00,1166832,5,,
16127736361576414,11:11:00,11:11:00,1166830,6,,
16127736361576414,11:13:00,11:13:00,1166828,7,,
16127736361576414,11:15:00,11:15:00,1166826,8,,
16127736361576414,11:17:00,11:17:00,1166824,9,,
16127736371576414,11:46:00,11:46:00,1166840,1,,
16127736371576414,11:48:00,11:48:00,1166838,2,,
16127736371576414,11:50:00,11:50:00,6129304,3,,
16127736371576414,11:52:00,11:52:00,1166834,4,,
16127736371576414,11:55:00,11:55:00,1166832,5,,
16127736371576414,11:56:00,11:56:00,1166830,6,,
16127736371576414,11:58:00,11:58:00,1166828,7,,
16127736371576414,12:00:00,12:00:00,1166826,8,,
16127736371576414,12:02:00,12:02:00,1166824,9,,
16227736311576414,14:21:00,14:21:00,1166840,1,,
16227736311576414,14:22:00,14:22:00,1166838,2,,
16227736311576414,14:24:00,14:24:00,6129304,3,,
16227736311576414,14:26:00,14:26:00,1166834,4,,
16227736311576414,14:29:00,14:29:00,1166832,5,,
16227736311576414,14:31:00,14:31:00,1166830,6,,
16227736311576414,14:32:00,14:32:00,1166828,7,,
16227736311576414,14:34:00,14:34:00,1166826,8,,
16227736311576414,14:36:00,14:36:00,1166824,9,,
16227736321576414,11:04:00,11:04:00,1166840,1,,
16227736321576414,11:06:00,11:06:00,1166838,2,,
16227736321576414,11:08:00,11:08:00,6129304,3,,
16227736321576414,11:10:00,11:10:00,1166834,4,,
16227736321576414,11:13:00,11:13:00,1166832,5,,
16227736321576414,11:14:00,11:14:00,1166830,6,,
16227736321576414,11:16:00,11:16:00,1166828,7,,
16227736321576414,11:18:00,11:18:00,1166826,8,,
16227736321576414,11:20:00,11:20:00,1166824,9,,
16227736331576414,11:49:00,11:49:00,1166840,1,,
16227736331576414,11:51:00,11:51:00,1166838,2,,
16227736331576414,11:53:00,11:53:00,6129304,3,,
16227736331576414,11:55:00,11:55:00,1166834,4,,
16227736331576414,11:58:00,11:58:00,1166832,5,,
16227736331576414,11:59:00,11:59:00,1166830,6,,
16227736331576414,12:01:00,12:01:00,1166828,7,,
16227736331576414,12:03:00,12:03:00,1166826,8,,
16227736331576414,12:05:00,12:05:00,1166824,9,,
16227736351576414,14:22:00,14:22:00,1166840,1,,
16227736351576414,14:24:00,14:24:00,1166838,2,,
16227736351576414,14:26:00,14:26:00,6129304,3,,
16227736351576414,14:28:00,14:28:00,1166834,4,,
16227736351576414,14:31:00,14:31:00,1166832,5,,
16227736351576414,14:32:00,14:32:00,1166830,6,,
16227736351576414,14:34:00,14:34:00,1166828,7,,
16227736351576414,14:36:00,14:36:00,1166826,8,,
16227736351576414,14:38:00,14:38:00,1166824,9,,
16227736361576414,11:04:00,11:04:00,1166840,1,,
16227736361576414,11:06:00,11:06:00,1166838,2,,
16227736361576414,11:08:00,11:08:00,6129304,3,,
16227736361576414,11:10:00,11:10:00,1166834,4,,
16227736361576414,11:13:00,11:13:00,1166832,5,,
16227736361576414,11:14:00,11:14:00,1166830,6,,
16227736361576414,11:16:00,11:16:00,1166828,7,,
16227736361576414,11:18:00,11:18:00,1166826,8,,
16227736361576414,11:20:00,11:20:00,1166824,9,,
16227736371576414,11:49:00,11:49:00,1166840,1,,
16227736371576414,11:51:00,11:51:00,1166838,2,,
16227736371576414,11:53:00,11:53:00,6129304,3,,
16227736371576414,11:55:00,11:55:00,1166834,4,,
16227736371576414,11:58:00,11:58:00,1166832,5,,
16227736371576414,11:59:00,11:59:00,1166830,6,,
16227736371576414,12:01:00,12:01:00,1166828,7,,
16227736371576414,12:03:00,12:03:00,1166826,8,,
16227736371576414,12:05:00,12:05:00,1166824,9,,
1627736311576414,06:27:00,06:27:00,1166840,1,,
1627736311576414,06:29:00,06:29:00,1166838,2,,
1627736311576414,06:30:00,06:30:00,6129304,3,,
1627736311576414,06:32:00,06:32:00,1166834,4,,
1627736311576414,06:36:00,06:36:00,1166832,5,,
1627736311576414,06:37:00,06:37:00,1166830,6,,
1627736311576414,06:39:00,06:39:00,1166828,7,,
1627736311576414,06:41:00,06:41:00,1166826,8,,
1627736311576414,06:43:00,06:43:00,1166824,9,,
1627736321576414,06:18:00,06:18:00,1166840,1,,
1627736321576414,06:19:00,06:19:00,1166838,2,,
1627736321576414,06:21:00,06:21:00,6129304,3,,
1627736321576414,06:23:00,06:23:00,1166834,4,,
1627736321576414,06:26:00,06:26:00,1166832,5,,
1627736321576414,06:28:00,06:28:00,1166830,6,,
1627736321576414,06:29:00,06:29:00,1166828,7,,
1627736321576414,06:31:00,06:31:00,1166826,8,,
1627736321576414,06:33:00,06:33:00,1166824,9,,
1627736331576414,06:26:00,06:26:00,1166840,1,,
1627736331576414,06:27:00,06:27:00,1166838,2,,
1627736331576414,06:29:00,06:29:00,6129304,3,,
1627736331576414,06:31:00,06:31:00,1166834,4,,
1627736331576414,06:34:00,06:34:00,1166832,5,,
1627736331576414,06:36:00,06:36:00,1166830,6,,
1627736331576414,06:38:00,06:38:00,1166828,7,,
1627736331576414,06:39:00,06:39:00,1166826,8,,
1627736331576414,06:41:00,06:41:00,1166824,9,,
1627736351576414,06:27:00,06:27:00,1166840,1,,
1627736351576414,06:29:00,06:29:00,1166838,2,,
1627736351576414,06:30:00,06:30:00,6129304,3,,
1627736351576414,06:32:00,06:32:00,1166834,4,,
1627736351576414,06:36:00,06:36:00,1166832,5,,
1627736351576414,06:37:00,06:37:00,1166830,6,,
1627736351576414,06:39:00,06:39:00,1166828,7,,
1627736351576414,06:41:00,06:41:00,1166826,8,,
1627736351576414,06:43:00,06:43:00,1166824,9,,
1627736361576414,06:18:00,06:18:00,1166840,1,,
1627736361576414,06:19:00,06:19:00,1166838,2,,
1627736361576414,06:21:00,06:21:00,6129304,3,,
1627736361576414,06:23:00,06:23:00,1166834,4,,
1627736361576414,06:26:00,06:26:00,1166832,5,,
1627736361576414,06:28:00,06:28:00,1166830,6,,
1627736361576414,06:29:00,06:29:00,1166828,7,,
1627736361576414,06:31:00,06:31:00,1166826,8,,
1627736361576414,06:33:00,06:33:00,1166824,9,,
1627736371576414,06:26:00,06:26:00,1166840,1,,
1627736371576414,06:27:00,06:27:00,1166838,2,,
1627736371576414,06:29:00,06:29:00,6129304,3,,
1627736371576414,06:31:00,06:31:00,1166834,4,,
1627736371576414,06:34:00,06:34:00,1166832,5,,
1627736371576414,06:36:00,06:36:00,1166830,6,,
1627736371576414,06:38:00,06:38:00,1166828,7,,
1627736371576414,06:39:00,06:39:00,1166826,8,,
1627736371576414,06:41:00,06:41:00,1166824,9,,
16327736311576414,14:24:00,14:24:00,1166840,1,,
16327736311576414,14:25:00,14:25:00,1166838,2,,
16327736311576414,14:27:00,14:27:00,6129304,3,,
16327736311576414,14:29:00,14:29:00,1166834,4,,
16327736311576414,14:32:00,14:32:00,1166832,5,,
16327736311576414,14:34:00,14:34:00,1166830,6,,
16327736311576414,14:35:00,14:35:00,1166828,7,,
16327736311576414,14:37:00,14:37:00,1166826,8,,
16327736311576414,14:39:00,14:39:00,1166824,9,,
16327736321576414,11:07:00,11:07:00,1166840,1,,
16327736321576414,11:09:00,11:09:00,1166838,2,,
16327736321576414,11:11:00,11:11:00,6129304,3,,
16327736321576414,11:13:00,11:13:00,1166834,4,,
16327736321576414,11:16:00,11:16:00,1166832,5,,
16327736321576414,11:17:00,11:17:00,1166830,6,,
16327736321576414,11:19:00,11:19:00,1166828,7,,
16327736321576414,11:21:00,11:21:00,1166826,8,,
16327736321576414,11:23:00,11:23:00,1166824,9,,
16327736331576414,11:52:00,11:52:00,1166840,1,,
16327736331576414,11:54:00,11:54:00,1166838,2,,
16327736331576414,11:56:00,11:56:00,6129304,3,,
16327736331576414,11:58:00,11:58:00,1166834,4,,
16327736331576414,12:01:00,12:01:00,1166832,5,,
16327736331576414,12:02:00,12:02:00,1166830,6,,
16327736331576414,12:04:00,12:04:00,1166828,7,,
16327736331576414,12:06:00,12:06:00,1166826,8,,
16327736331576414,12:08:00,12:08:00,1166824,9,,
16327736351576414,14:25:00,14:25:00,1166840,1,,
16327736351576414,14:27:00,14:27:00,1166838,2,,
16327736351576414,14:29:00,14:29:00,6129304,3,,
16327736351576414,14:31:00,14:31:00,1166834,4,,
16327736351576414,14:34:00,14:34:00,1166832,5,,
16327736351576414,14:35:00,14:35:00,1166830,6,,
16327736351576414,14:37:00,14:37:00,1166828,7,,
16327736351576414,14:39:00,14:39:00,1166826,8,,
16327736351576414,14:41:00,14:41:00,1166824,9,,
16327736361576414,11:07:00,11:07:00,1166840,1,,
16327736361576414,11:09:00,11:09:00,1166838,2,,
16327736361576414,11:11:00,11:11:00,6129304,3,,
16327736361576414,11:13:00,11:13:00,1166834,4,,
16327736361576414,11:16:00,11:16:00,1166832,5,,
16327736361576414,11:17:00,11:17:00,1166830,6,,
16327736361576414,11:19:00,11:19:00,1166828,7,,
16327736361576414,11:21:00,11:21:00,1166826,8,,
16327736361576414,11:23:00,11:23:00,1166824,9,,
16327736371576414,11:52:00,11:52:00,1166840,1,,
16327736371576414,11:54:00,11:54:00,1166838,2,,
16327736371576414,11:56:00,11:56:00,6129304,3,,
16327736371576414,11:58:00,11:58:00,1166834,4,,
16327736371576414,12:01:00,12:01:00,1166832,5,,
16327736371576414,12:02:00,12:02:00,1166830,6,,
16327736371576414,12:04:00,12:04:00,1166828,7,,
16327736371576414,12:06:00,12:06:00,1166826,8,,
16327736371576414,12:08:00,12:08:00,1166824,9,,
16427736311576414,14:27:00,14:27:00,1166840,1,,
16427736311576414,14:28:00,14:28:00,1166838,2,,
16427736311576414,14:30:00,14:30:00,6129304,3,,
16427736311576414,14:32:00,14:32:00,1166834,4,,
16427736311576414,14:35:00,14:35:00,1166832,5,,
16427736311576414,14:37:00,14:37:00,1166830,6,,
16427736311576414,14:38:00,14:38:00,1166828,7,,
16427736311576414,14:40:00,14:40:00,1166826,8,,
16427736311576414,14:42:00,14:42:00,1166824,9,,
16427736321576414,11:10:00,11:10:00,1166840,1,,
16427736321576414,11:12:00,11:12:00,1166838,2,,
16427736321576414,11:14:00,11:14:00,6129304,3,,
16427736321576414,11:16:00,11:16:00,1166834,4,,
16427736321576414,11:19:00,11:19:00,1166832,5,,
16427736321576414,11:20:00,11:20:00,1166830,6,,
16427736321576414,11:22:00,11:22:00,1166828,7,,
16427736321576414,11:24:00,11:24:00,1166826,8,,
16427736321576414,11:26:00,11:26:00,1166824,9,,
16427736331576414,11:55:00,11:55:00,1166840,1,,
16427736331576414,11:57:00,11:57:00,1166838,2,,
16427736331576414,11:59:00,11:59:00,6129304,3,,
16427736331576414,12:01:00,12:01:00,1166834,4,,
16427736331576414,12:04:00,12:04:00,1166832,5,,
16427736331576414,12:05:00,12:05:00,1166830,6,,
16427736331576414,12:07:00,12:07:00,1166828,7,,
16427736331576414,12:09:00,12:09:00,1166826,8,,
16427736331576414,12:11:00,12:11:00,1166824,9,,
16427736351576414,14:28:00,14:28:00,1166840,1,,
16427736351576414,14:30:00,14:30:00,1166838,2,,
16427736351576414,14:32:00,14:32:00,6129304,3,,
16427736351576414,14:34:00,14:34:00,1166834,4,,
16427736351576414,14:37:00,14:37:00,1166832,5,,
16427736351576414,14:38:00,14:38:00,1166830,6,,
16427736351576414,14:40:00,14:40:00,1166828,7,,
16427736351576414,14:42:00,14:42:00,1166826,8,,
16427736351576414,14:44:00,14:44:00,1166824,9,,
16427736361576414,11:10:00,11:10:00,1166840,1,,
16427736361576414,11:12:00,11:12:00,1166838,2,,
16427736361576414,11:14:00,11:14:00,6129304,3,,
16427736361576414,11:16:00,11:16:00,1166834,4,,
16427736361576414,11:19:00,11:19:00,1166832,5,,
16427736361576414,11:20:00,11:20:00,1166830,6,,
16427736361576414,11:22:00,11:22:00,1166828,7,,
16427736361576414,11:24:00,11:24:00,1166826,8,,
16427736361576414,11:26:00,11:26:00,1166824,9,,
16427736371576414,11:55:00,11:55:00,1166840,1,,
16427736371576414,11:57:00,11:57:00,1166838,2,,
16427736371576414,11:59:00,11:59:00,6129304,3,,
16427736371576414,12:01:00,12:01:00,1166834,4,,
16427736371576414,12:04:00,12:04:00,1166832,5,,
16427736371576414,12:05:00,12:05:00,1166830,6,,
16427736371576414,12:07:00,12:07:00,1166828,7,,
16427736371576414,12:09:00,12:09:00,1166826,8,,
16427736371576414,12:11:00,12:11:00,1166824,9,,
16527736311576414,14:30:00,14:30:00,1166840,1,,
16527736311576414,14:31:00,14:31:00,1166838,2,,
16527736311576414,14:33:00,14:33:00,6129304,3,,
16527736311576414,14:35:00,14:35:00,1166834,4,,
16527736311576414,14:38:00,14:38:00,1166832,5,,
16527736311576414,14:40:00,14:40:00,1166830,6,,
16527736311576414,14:41:00,14:41:00,1166828,7,,
16527736311576414,14:43:00,14:43:00,1166826,8,,
16527736311576414,14:45:00,14:45:00,1166824,9,,
16527736321576414,11:13:00,11:13:00,1166840,1,,
16527736321576414,11:15:00,11:15:00,1166838,2,,
16527736321576414,11:17:00,11:17:00,6129304,3,,
16527736321576414,11:19:00,11:19:00,1166834,4,,
16527736321576414,11:22:00,11:22:00,1166832,5,,
16527736321576414,11:23:00,11:23:00,1166830,6,,
16527736321576414,11:25:00,11:25:00,1166828,7,,
16527736321576414,11:27:00,11:27:00,1166826,8,,
16527736321576414,11:29:00,11:29:00,1166824,9,,
16527736331576414,11:58:00,11:58:00,1166840,1,,
16527736331576414,12:00:00,12:00:00,1166838,2,,
16527736331576414,12:02:00,12:02:00,6129304,3,,
16527736331576414,12:04:00,12:04:00,1166834,4,,
16527736331576414,12:07:00,12:07:00,1166832,5,,
16527736331576414,12:08:00,12:08:00,1166830,6,,
16527736331576414,12:10:00,12:10:00,1166828,7,,
16527736331576414,12:12:00,12:12:00,1166826,8,,
16527736331576414,12:14:00,12:14:00,1166824,9,,
16527736351576414,14:31:00,14:31:00,1166840,1,,
16527736351576414,14:33:00,14:33:00,1166838,2,,
16527736351576414,14:35:00,14:35:00,6129304,3,,
16527736351576414,14:37:00,14:37:00,1166834,4,,
16527736351576414,14:40:00,14:40:00,1166832,5,,
16527736351576414,14:41:00,14:41:00,1166830,6,,
16527736351576414,14:43:00,14:43:00,1166828,7,,
16527736351576414,14:45:00,14:45:00,1166826,8,,
16527736351576414,14:47:00,14:47:00,1166824,9,,
16527736361576414,11:13:00,11:13:00,1166840,1,,
16527736361576414,11:15:00,11:15:00,1166838,2,,
16527736361576414,11:17:00,11:17:00,6129304,3,,
16527736361576414,11:19:00,11:19:00,1166834,4,,
16527736361576414,11:22:00,11:22:00,1166832,5,,
16527736361576414,11:23:00,11:23:00,1166830,6,,
16527736361576414,11:25:00,11:25:00,1166828,7,,
16527736361576414,11:27:00,11:27:00,1166826,8,,
16527736361576414,11:29:00,11:29:00,1166824,9,,
